year,month,day, gfdl_pdo, ipsl_pdo, had_pdo, gfdl_pdo_fil10yr, ipsl_pdo_fil10yr, had_pdo_fil10yr
2076,6,16,0.01029258,0.001573438,0.03617901,0.001752302,0.01393071,-0.007689196
2076,7,16,0.01666439,0.0001452115,0.01841791,0.002144138,0.01415018,-0.007377916
2076,8,16,0.0232066,0.01198774,0.0003746182,0.002271858,0.01448401,-0.007005176
2076,9,16,0.007105069,0.02596604,-0.001512487,0.002389854,0.0146434,-0.006722253
2076,10,16,-0.007019301,-0.001259804,-0.005407221,0.002421338,0.01463448,-0.006401974
2076,11,16,-0.02186957,0.009504585,0.01110793,0.002543812,0.01465364,-0.006460218
2076,12,16,-0.01242528,0.01512676,0.01964342,0.002635968,0.01436787,-0.006511154
2077,1,16,0.001918963,0.01269626,0.023197,0.002607042,0.01410588,-0.006841409
2077,2,16,0.008422194,0.006004423,0.0284341,0.002549255,0.01403514,-0.007247406
2077,3,16,0.01261848,-0.0121972,0.04482962,0.002495426,0.01400421,-0.007762188
2077,4,16,0.01698879,-0.008823358,0.05078159,0.002421138,0.01380131,-0.008322163
2077,5,16,0.02319195,0.006175059,0.01274105,0.002373135,0.01337367,-0.008823326
2077,6,16,0.02153743,0.02657661,-0.007979447,0.002504953,0.01306776,-0.008999705
2077,7,16,0.03216688,0.0515007,0.007283594,0.002794717,0.01274063,-0.009127536
2077,8,16,0.02401497,0.04160329,-0.004284806,0.00291058,0.01259369,-0.009393292
2077,9,16,0.02775772,0.02207022,-0.006737102,0.002769557,0.01253557,-0.009578924
2077,10,16,0.04473753,0.01053361,-0.008882341,0.002787693,0.01253893,-0.0100109
2077,11,16,0.03952111,-0.01150156,0.01107532,0.003022708,0.01250129,-0.01038291
2077,12,16,0.03714009,-0.02564391,0.02157707,0.003321964,0.01210319,-0.01073112
2078,1,16,0.03578451,-0.01836983,0.01129864,0.003373779,0.0117821,-0.01088236
2078,2,16,0.03518224,-0.01322247,-0.003910441,0.003272171,0.01164438,-0.01071999
2078,3,16,0.04250769,-0.01491023,0.009325853,0.003102153,0.01157345,-0.010329
2078,4,16,0.03334256,-0.008043687,0.01219192,0.003015712,0.01153076,-0.009837148
2078,5,16,0.0442595,0.009661548,0.02715645,0.002661294,0.01130675,-0.009369708
2078,6,16,0.040007,0.002854418,0.0232062,0.002261372,0.0110278,-0.008622695
2078,7,16,0.05676578,0.00738156,0.01102296,0.002091105,0.01062662,-0.007803001
2078,8,16,0.03127715,0.06547229,0.01185859,0.002094089,0.01046803,-0.007106336
2078,9,16,0.02459298,0.06950666,0.02737653,0.001919231,0.01027743,-0.006560658
2078,10,16,0.04377111,0.04280361,0.03370257,0.001829787,0.01006636,-0.006340689
2078,11,16,0.04666463,0.02643393,0.02575869,0.001770303,0.009735026,-0.006262567
2078,12,16,0.04495506,0.03026971,0.006085955,0.001713265,0.009332466,-0.006004354
2079,1,16,0.04012256,0.02386734,-0.01676643,0.001580247,0.008936373,-0.005857529
2079,2,16,0.03714088,0.01204017,-0.009601778,0.001427064,0.008521463,-0.005701145
2079,3,16,0.02750476,0.003403702,0.01330822,0.001350797,0.008054864,-0.005443179
2079,4,16,0.01209604,0.0002009671,0.01675198,0.001247287,0.00741941,-0.005098061
2079,5,16,-0.006447776,-0.002940396,0.01295916,0.0009343071,0.006991349,-0.004552122
2079,6,16,-0.04316815,0.03364893,0.01039109,0.0006571142,0.006952788,-0.003944052
2079,7,16,-0.0375188,0.02880079,0.01079144,0.0004943177,0.006821421,-0.003390282
2079,8,16,-0.03986614,0.03286914,0.007242827,0.0003524661,0.006858662,-0.002760099
2079,9,16,-0.0365023,0.04462822,0.03131529,0.0003534377,0.007080988,-0.002379963
2079,10,16,-0.03748675,0.02064585,0.03543973,0.0006585891,0.007280815,-0.002408131
2079,11,16,-0.03998518,-0.004846314,0.03162098,0.0006513877,0.007444582,-0.002139603
2079,12,16,-0.03908834,-0.002690091,0.005693348,0.0007746806,0.007315623,-0.001407544
2080,1,16,-0.01401124,0.004078476,-0.0006147559,0.0009767765,0.006845695,-0.0005188428
2080,2,16,0.0004803208,0.01634349,0.02041887,0.00113414,0.00622206,0.000417897
2080,3,16,-0.009871428,0.01926639,0.01947333,0.001269046,0.005549797,0.00129024
2080,4,16,-0.01524237,0.01144333,0.0175862,0.00140678,0.00481634,0.002098141
2080,5,16,-0.02173901,0.02800335,0.007242284,0.00135341,0.003961379,0.002669974
2080,6,16,-0.005100495,0.03459172,-0.02243549,0.00148033,0.00325979,0.002958838
2080,7,16,0.003729951,0.02672034,-0.01546018,0.001677236,0.002599624,0.003301233
2080,8,16,-0.004489049,0.009570552,-0.01915932,0.001702875,0.002133828,0.003590598
2080,9,16,-0.00372932,0.0323032,0.007682236,0.001556148,0.001506226,0.003597521
2080,10,16,0.008028295,0.03582817,-0.01493426,0.00151059,0.000760099,0.003543865
2080,11,16,-0.006207387,0.04161042,-0.005347192,0.001548743,0.0003806078,0.003592404
2080,12,16,-0.01322983,0.03946903,-0.0008874005,0.001836977,0.0001810281,0.003538039
2081,1,16,-0.005997503,0.01695665,-0.003126204,0.002092295,0.0001371318,0.003652843
2081,2,16,0.002882772,0.007764651,-0.003535877,0.002291243,0.0002088581,0.004123052
2081,3,16,0.01326867,-0.008203112,-0.01911235,0.002482493,0.0002589351,0.004724271
2081,4,16,0.01873596,-0.02575302,-0.02724895,0.002763618,0.0003200102,0.005072167
2081,5,16,0.01202306,-0.01251838,-0.01246005,0.003014823,0.0004170159,0.005138244
2081,6,16,0.008995037,0.001014458,0.01665862,0.003186928,0.0003789581,0.004952741
2081,7,16,-0.00356549,0.03518139,0.01827173,0.003245741,0.0003551281,0.005013696
2081,8,16,-0.02175358,0.05618667,0.02858017,0.003126046,0.0003586852,0.00522716
2081,9,16,-0.01574505,0.03249552,0.01324726,0.003211048,0.0005423736,0.005319559
2081,10,16,-0.008865616,0.01274923,-0.002489183,0.003300971,0.0009161006,0.005398883
2081,11,16,-0.00981457,0.007230386,-0.03629956,0.003447558,0.001075092,0.005543116
2081,12,16,-0.01412387,-0.02959266,-0.03945828,0.003628527,0.001112426,0.00552993
2082,1,16,-0.01071698,-0.02670038,-0.05918729,0.003777084,0.00106605,0.005238618
2082,2,16,-0.006459193,-0.003639519,-0.06851386,0.003883902,0.001026674,0.004712735
2082,3,16,-0.00704422,-0.01000281,-0.08072071,0.003971437,0.001189885,0.003913676
2082,4,16,-0.01293305,-0.02322778,-0.0769512,0.004018754,0.001371022,0.003065659
2082,5,16,-0.01251623,-0.04752814,-0.06860453,0.003992851,0.001473301,0.002408437
2082,6,16,-0.001449125,-0.03471238,-0.05724401,0.003936652,0.001405258,0.001968719
2082,7,16,0.01395231,-0.02343258,-0.03124049,0.003683178,0.001282292,0.001709458
2082,8,16,-0.01096243,0.001577617,-0.03090642,0.003330366,0.001385938,0.001795321
2082,9,16,-0.02541784,0.01657129,-0.0128276,0.003105283,0.001964791,0.001748112
2082,10,16,-0.004655641,-0.0001140206,-0.03272785,0.002737414,0.002135905,0.001773365
2082,11,16,0.007396421,-0.02146623,-0.05356331,0.002483782,0.002031253,0.001650108
2082,12,16,0.01943558,-0.03887623,-0.05216376,0.002323082,0.002014999,0.0014689
2083,1,16,0.004875921,-0.02501329,-0.02489802,0.002159655,0.001939931,0.001148209
2083,2,16,-0.003402271,-0.007680172,-0.01130981,0.001952125,0.001865815,0.0008291066
2083,3,16,-0.006112003,0.00522379,0.0007438108,0.001664772,0.001944505,0.0004271267
2083,4,16,-0.01532926,0.0124279,-0.0002443196,0.001394178,0.00183564,1.918809e-08
2083,5,16,-0.0236354,-0.005195189,0.006404445,0.001156802,0.001553533,-0.0004828643
2083,6,16,-0.03938069,-0.004442052,0.04090125,0.000913137,0.001337317,-0.001098299
2083,7,16,-0.03288333,-0.003351965,0.06186657,0.0004658443,0.001412683,-0.00146976
2083,8,16,-0.01715097,0.001212772,0.0468807,0.0001529094,0.0009572133,-0.001795188
2083,9,16,-0.01869367,0.008801798,0.04875908,-6.164831e-05,0.0003577189,-0.002251208
2083,10,16,-0.01437381,0.0025637,0.01092287,-0.000531131,1.60854e-05,-0.002529776
2083,11,16,-0.00445326,-0.01154366,0.002393362,-0.00108944,-0.0001241263,-0.003055341
2083,12,16,-0.008750791,-0.02783613,-0.006984029,-0.001675156,-0.0004135842,-0.003400795
2084,1,16,-0.0113587,-0.03349909,-0.00819649,-0.002089523,-0.0007192178,-0.00350522
2084,2,16,-0.01156955,-0.04396011,8.696573e-05,-0.002319405,-0.001054829,-0.003542972
2084,3,16,-0.01139958,-0.05297766,0.004933965,-0.002497687,-0.001371041,-0.003660074
2084,4,16,-0.01836135,-0.06221045,0.01921095,-0.002647872,-0.001655886,-0.003746892
2084,5,16,-0.0307422,-0.0392998,0.01966058,-0.002711572,-0.001865834,-0.003806497
2084,6,16,-0.03038345,-0.01884593,0.01946386,-0.002383986,-0.002423749,-0.0038508
2084,7,16,-0.02796514,-0.01302725,0.02523201,-0.001943644,-0.002760482,-0.003956585
2084,8,16,-0.01596221,0.0002865152,0.03730185,-0.001663127,-0.002749319,-0.004018595
2084,9,16,-0.01476759,0.01556453,0.01440647,-0.001448599,-0.002985364,-0.004450722
2084,10,16,-0.00284596,-0.0005228654,-0.02117396,-0.001237882,-0.003274189,-0.004967008
2084,11,16,-0.0190681,-0.01477924,0.008869687,-0.0008779985,-0.003518481,-0.005302976
2084,12,16,-0.005985712,-0.02477502,0.03959099,-0.0006551861,-0.004025191,-0.005419078
2085,1,16,0.007505349,-0.04260137,0.05476642,-0.0005289992,-0.004718843,-0.005437919
2085,2,16,0.01312314,-0.05883032,0.06133017,-0.0004368949,-0.005370075,-0.005715182
2085,3,16,0.02215499,-0.07551732,0.06018763,-0.0003318175,-0.005973888,-0.006056579
2085,4,16,0.01639274,-0.07388458,0.03978095,-0.000262245,-0.006394079,-0.006315451
2085,5,16,0.003278984,-0.06862806,0.01636098,-0.0001987597,-0.006710302,-0.006575981
2085,6,16,0.01219575,-0.04679239,0.02277115,-0.0003376472,-0.006783062,-0.006589978
2085,7,16,0.02250735,-0.01358782,0.01933713,-0.0005612027,-0.006678347,-0.006435635
2085,8,16,0.0002884708,0.007139657,0.02207675,-0.0005076151,-0.006430831,-0.006123851
2085,9,16,-0.002193041,-0.00555603,0.0009607788,-0.0004817194,-0.006366643,-0.006066406
2085,10,16,0.002559148,-0.03166797,-1.918048e-05,-0.0006993687,-0.006548499,-0.005785489
2085,11,16,-0.002560101,-0.006902121,0.003989564,-0.000955038,-0.007089232,-0.005710812
2085,12,16,0.01150039,0.01201884,-0.01328732,-0.001065313,-0.007784251,-0.005802479
2086,1,16,0.02447534,0.01223081,0.002823814,-0.001089912,-0.008294479,-0.005901534
2086,2,16,0.02916913,0.01165755,0.02428908,-0.001116372,-0.008692156,-0.005998214
2086,3,16,0.03380144,0.01172084,0.03827673,-0.001199184,-0.009049678,-0.005945985
2086,4,16,0.04654251,0.00701376,0.01982549,-0.001359776,-0.009176353,-0.005837642
2086,5,16,0.03556673,0.002414289,0.0112972,-0.001446031,-0.00939907,-0.005754076
2086,6,16,0.0309452,-0.002993498,0.01391855,-0.001424923,-0.009573901,-0.005740448
2086,7,16,0.02372189,-0.002714386,0.02573251,-0.00127177,-0.009917137,-0.005784957
2086,8,16,0.008843185,0.01241459,0.02599039,-0.001127306,-0.01022187,-0.005924157
2086,9,16,0.01730537,0.04800865,0.009575387,-0.001011699,-0.01024291,-0.005843939
2086,10,16,0.003771481,0.04358743,0.004111611,-0.0009949237,-0.01022374,-0.005893347
2086,11,16,-0.004279225,0.0285835,0.02841592,-0.0009133197,-0.01023826,-0.005687308
2086,12,16,0.009291065,0.01960692,0.01806105,-0.0007556567,-0.01021524,-0.005450214
2087,1,16,0.01974584,0.007131124,-0.01176037,-0.0007508799,-0.01033203,-0.005020803
2087,2,16,0.02124033,0.001279345,-0.03467184,-0.0008222907,-0.01054876,-0.004320316
2087,3,16,0.02312268,0.007388067,-0.05105751,-0.0009002284,-0.01071176,-0.003517122
2087,4,16,0.02266675,0.01291314,-0.05098052,-0.0009705329,-0.01078445,-0.002673793
2087,5,16,0.0200836,0.01844853,-0.06612555,-0.001284863,-0.01061473,-0.001779213
2087,6,16,0.01479353,0.01841145,-0.06074562,-0.00179453,-0.01044576,-0.001053008
2087,7,16,0.001750041,0.03674471,-0.02382774,-0.002335807,-0.01004679,-0.0005033976
2087,8,16,-0.01832248,0.05404087,0.006018749,-0.002734485,-0.009700336,8.070051e-05
2087,9,16,0.0007478072,0.09153256,-0.01240219,-0.002973978,-0.009409065,0.0005767067
2087,10,16,0.0005932683,0.0310673,-0.005851936,-0.003289601,-0.009068898,0.001065401
2087,11,16,0.009085168,-0.02405984,-0.003715517,-0.003619887,-0.008821946,0.00159581
2087,12,16,0.0178562,-0.02759437,-0.0001678603,-0.004017488,-0.00860748,0.002092374
2088,1,16,0.01617327,-0.02737794,-0.02718426,-0.004285267,-0.008674433,0.002429734
2088,2,16,0.01027856,-0.02211641,-0.04220277,-0.004467062,-0.008792821,0.002782408
2088,3,16,0.008025326,-0.005467475,-0.03891174,-0.004491545,-0.008991893,0.003174707
2088,4,16,0.0008713326,-0.02110747,-0.03906098,-0.004454318,-0.009263707,0.003599753
2088,5,16,0.01577432,-0.02419124,-0.03078957,-0.004420402,-0.009234825,0.00374956
2088,6,16,0.01076724,-0.02309152,-0.05064601,-0.004274684,-0.008843964,0.00354297
2088,7,16,0.003090653,0.01642542,-0.03355228,-0.004161616,-0.008379184,0.003201186
2088,8,16,-0.006275038,0.01081595,-0.02719275,-0.004050773,-0.007904044,0.003233047
2088,9,16,-0.001153942,-0.002432673,-0.02734591,-0.003928348,-0.007733242,0.003214812
2088,10,16,-0.01256681,0.001807595,0.0002743974,-0.003885359,-0.007754694,0.003346306
2088,11,16,-0.02033247,0.009608519,-0.03730906,-0.00407074,-0.007799667,0.003417803
2088,12,16,-0.02533079,-0.004465243,-0.03536854,-0.004173691,-0.007898356,0.003735019
2089,1,16,-0.009601476,-0.01280868,-0.02929749,-0.004175861,-0.008075715,0.004131321
2089,2,16,0.009555056,-0.02823316,-0.01413199,-0.004156674,-0.008002747,0.004442002
2089,3,16,0.006110905,-0.03454177,-0.0007440394,-0.004093311,-0.007863378,0.004627307
2089,4,16,-0.005926154,-0.03398045,0.006333891,-0.004006399,-0.007679061,0.004499966
2089,5,16,-0.01409185,-0.02813413,0.005806499,-0.003910494,-0.007677872,0.004270668
2089,6,16,-0.003857837,-0.03330086,0.005074761,-0.003892463,-0.007630277,0.003996651
2089,7,16,0.01532233,-0.01160719,-0.001902731,-0.003783691,-0.006959384,0.003707188
2089,8,16,-0.006204157,0.03420866,-0.0001984418,-0.003743603,-0.006314002,0.003418957
2089,9,16,-0.01075891,0.01630292,-0.02053992,-0.003773714,-0.005857299,0.003312107
2089,10,16,-0.01220069,-0.01401324,-0.02651458,-0.003936172,-0.005615037,0.003540881
2089,11,16,0.003200816,-0.03416126,-0.008695143,-0.004002219,-0.005442045,0.00344251
2089,12,16,-0.01235085,-0.06349534,-0.008238998,-0.004157513,-0.005248293,0.003211871
2090,1,16,0.001131184,-0.07915975,-0.002875655,-0.004319688,-0.005005367,0.002835335
2090,2,16,0.01153284,-0.06180438,-0.01285263,-0.004463443,-0.004569273,0.002351301
2090,3,16,0.002737857,-0.05319113,-0.02149431,-0.004718298,-0.003963268,0.001714985
2090,4,16,-0.006893667,-0.03897966,-0.01347848,-0.004968714,-0.00324995,0.001302247
2090,5,16,-0.01412078,-0.009943349,-0.02402132,-0.005101177,-0.002690967,0.001172086
2090,6,16,-0.021767,0.02586056,-0.02411514,-0.005344741,-0.002107776,0.001158235
2090,7,16,-0.0230967,0.03928606,0.003061009,-0.005522796,-0.001783033,0.001187183
2090,8,16,0.001941458,0.03927249,0.01825474,-0.005442943,-0.001530668,0.001084921
2090,9,16,-0.0006218326,0.04000576,0.0145757,-0.005442624,-0.001186161,0.001171946
2090,10,16,-0.01808962,0.01400549,0.01877573,-0.005587371,-0.0006451607,0.001248328
2090,11,16,-0.03688771,-0.02327751,0.003614074,-0.005626483,-0.0004056675,0.001203681
2090,12,16,-0.02646277,-0.0439333,-0.01188746,-0.005738526,-0.0004827652,0.001374807
2091,1,16,-0.008949434,-0.04427067,-0.01501282,-0.005915479,-0.0006872524,0.001420745
2091,2,16,-0.0002924187,-0.03995663,-0.01513744,-0.00617583,-0.000910638,0.001310542
2091,3,16,0.003331234,-0.05110577,-0.01284488,-0.006451175,-0.001145641,0.0009855043
2091,4,16,-0.0005351386,-0.04095403,-0.01424782,-0.006709992,-0.001405465,0.0008953923
2091,5,16,0.001672538,-0.03924445,-0.002432045,-0.006870289,-0.001726692,0.000933835
2091,6,16,0.01152793,-0.01996521,0.01829391,-0.007039537,-0.001921137,0.0007518914
2091,7,16,0.01481287,-0.006006983,0.01293061,-0.007259619,-0.001853514,0.0004685835
2091,8,16,-0.004417873,0.01961868,0.01187619,-0.00737624,-0.001702843,0.0001202948
2091,9,16,-0.001872232,0.02997093,0.0228734,-0.007605191,-0.001789682,-0.0001617019
2091,10,16,-0.006852557,0.01504953,-0.008418098,-0.007835207,-0.001938883,-0.0003241567
2091,11,16,-2.20842e-05,0.005488238,-0.01157492,-0.008006898,-0.002129688,-0.0006523908
2091,12,16,0.00479569,-0.02683114,-0.01100691,-0.008061773,-0.002491893,-0.0009105106
2092,1,16,-0.01014377,-0.0407149,-0.007658038,-0.008140114,-0.002790137,-0.0006257615
2092,2,16,-0.01502849,-0.02964707,0.01554459,-0.008183807,-0.003062307,-7.722837e-05
2092,3,16,-0.01639673,-0.02956217,0.01566262,-0.00818787,-0.003353016,0.0006202298
2092,4,16,-0.02136959,-0.03195153,0.02424824,-0.008086848,-0.00361115,0.001162319
2092,5,16,-0.05023581,-0.02716083,0.03874507,-0.007885597,-0.003873478,0.001773261
2092,6,16,-0.06260917,-0.01443669,0.02990066,-0.007629982,-0.004030665,0.002572807
2092,7,16,-0.05100091,0.02444399,0.03471272,-0.007271191,-0.004246917,0.002974484
2092,8,16,-0.05880387,0.04315227,0.03918534,-0.006950828,-0.00460264,0.002992092
2092,9,16,-0.05415692,0.05152383,0.04669314,-0.006742689,-0.005391859,0.003173587
2092,10,16,-0.04253048,0.0407061,0.02591544,-0.006411972,-0.005660715,0.003499488
2092,11,16,-0.03223788,0.008168,0.0100858,-0.006309578,-0.005585024,0.003813342
2092,12,16,-0.02827647,-0.01314034,0.007423884,-0.006375002,-0.005628502,0.003901701
2093,1,16,-0.02725754,-0.03304762,0.01558522,-0.006427777,-0.005775404,0.004252517
2093,2,16,-0.02521771,-0.02188677,0.03101102,-0.006330728,-0.005997084,0.004735939
2093,3,16,-0.009050034,-0.01866486,0.04781979,-0.006164001,-0.006453975,0.005234264
2093,4,16,-0.01086196,-0.02018978,0.05076115,-0.005925888,-0.006679229,0.005794778
2093,5,16,-0.01956551,-0.001729307,0.02438125,-0.005811946,-0.006896214,0.006471692
2093,6,16,-0.02189446,0.04246125,0.01611052,-0.005608809,-0.006898374,0.007270296
2093,7,16,-0.01931516,0.05242168,0.02085244,-0.005335541,-0.00681637,0.007814437
2093,8,16,-0.003849828,0.05822946,0.05070403,-0.005207976,-0.006578081,0.008255442
2093,9,16,-0.004002669,0.02929804,0.04657089,-0.004912787,-0.006346694,0.008679934
2093,10,16,-0.009215103,-1.045769e-05,0.02670212,-0.004500635,-0.006347725,0.008569637
2093,11,16,-0.02669902,-0.01694046,0.01097303,-0.00417231,-0.006533177,0.008698858
2093,12,16,-0.02110487,-0.03967878,0.03108191,-0.003824045,-0.006717187,0.008909282
2094,1,16,-0.01161909,-0.05478215,0.03935973,-0.003604766,-0.006801296,0.009231615
2094,2,16,-0.009267122,-0.03520402,0.03736873,-0.00354771,-0.00687345,0.009595002
2094,3,16,-0.003796009,-0.03625339,0.02717048,-0.003470469,-0.00684332,0.009858138
2094,4,16,-0.007932,-0.04009237,0.003930143,-0.003322138,-0.006856746,0.01008251
2094,5,16,-0.01923359,-0.03915716,-0.007855246,-0.003248606,-0.006803471,0.0101878
2094,6,16,-0.02821975,-0.01313443,-0.01341823,-0.003513432,-0.00668023,0.01020517
2094,7,16,-0.01491246,0.06747979,-0.009503476,-0.003946193,-0.006798853,0.01041774
2094,8,16,-0.01115167,0.07773242,0.002714104,-0.004032531,-0.006899598,0.01079148
2094,9,16,-0.01838087,0.07036885,0.001584529,-0.00406269,-0.006881145,0.01112662
2094,10,16,-0.02234095,0.02854863,0.006278839,-0.004143343,-0.006822553,0.01138223
2094,11,16,-0.0269937,0.005979815,-0.002934861,-0.004403058,-0.006674133,0.01157648
2094,12,16,-0.02462097,-0.001524789,0.01191437,-0.004528894,-0.006291951,0.01181787
2095,1,16,-0.0119557,-0.01345027,0.009582149,-0.004699415,-0.005638178,0.01194771
2095,2,16,-0.004127515,-0.006499044,0.003246045,-0.004823339,-0.005122836,0.01215616
2095,3,16,-0.008427533,-0.002796703,-0.01617026,-0.004725792,-0.004635543,0.01235803
2095,4,16,-0.01365714,0.01171352,-0.009747654,-0.004489098,-0.004306077,0.01226028
2095,5,16,-0.01261665,-0.001550078,0.0007416661,-0.004083049,-0.004139926,0.01224656
2095,6,16,-0.01703196,0.0231906,0.02110906,-0.003691911,-0.004106282,0.01224007
2095,7,16,0.001140748,0.02538133,0.02281083,-0.003451026,-0.004049059,0.01217972
2095,8,16,0.009870925,0.03742346,0.009805337,-0.003474301,-0.003823285,0.01200469
2095,9,16,-0.002154808,0.03578473,0.01140378,-0.003434509,-0.003707144,0.01188442
2095,10,16,-0.01481049,0.0332521,0.00914663,-0.003193851,-0.003671773,0.0114314
2095,11,16,-0.007253569,0.02183707,-0.00136805,-0.002872129,-0.003532074,0.01114955
2095,12,16,-0.001944787,0.002767115,0.007247813,-0.002516811,-0.003460193,0.01126501
2096,1,16,0.003241073,-0.01230766,0.008336321,NaN,NaN,NaN
2096,2,16,-0.00207307,-0.01514872,0.01106478,NaN,NaN,NaN
2096,3,16,0.0007600343,-0.01647953,-0.0007278185,NaN,NaN,NaN
2096,4,16,0.01548447,-0.0241651,0.009012045,NaN,NaN,NaN
2096,5,16,0.01633111,-0.03613297,0.01591032,NaN,NaN,NaN
2096,6,16,0.01063542,-0.02632683,-0.007914683,NaN,NaN,NaN
2096,7,16,-0.00268792,0.005400317,-0.008264431,NaN,NaN,NaN
2096,8,16,-0.005151292,0.03049515,-0.01580426,NaN,NaN,NaN
2096,9,16,-0.01016874,0.03758794,-0.02426422,NaN,NaN,NaN
2096,10,16,-0.02383046,0.02568323,-0.01538296,NaN,NaN,NaN
2096,11,16,-0.02488219,0.005686987,-0.01097217,NaN,NaN,NaN
2096,12,16,0.002706154,-0.0238577,-0.01291333,NaN,NaN,NaN
2097,1,16,0.01034488,-0.02865821,0.02240952,NaN,NaN,NaN
2097,2,16,0.0159972,-0.03138096,0.03115214,NaN,NaN,NaN
2097,3,16,0.0226351,-0.02749705,0.03263747,NaN,NaN,NaN
2097,4,16,0.03478933,-0.01806295,0.01407022,NaN,NaN,NaN
2097,5,16,0.04423374,-0.01303084,0.007187482,NaN,NaN,NaN
2097,6,16,0.04546737,-0.0004510181,0.03519987,NaN,NaN,NaN
2097,7,16,0.04480491,0.01079451,0.02437349,NaN,NaN,NaN
2097,8,16,0.02012115,0.01135413,0.008131686,NaN,NaN,NaN
2097,9,16,0.02572446,-0.003173824,0.009377317,NaN,NaN,NaN
2097,10,16,0.04027935,-0.001195407,0.03325618,NaN,NaN,NaN
2097,11,16,0.02137239,-0.01497693,0.03394694,NaN,NaN,NaN
2097,12,16,0.01000539,-0.03281164,0.01043523,NaN,NaN,NaN
2098,1,16,0.009840267,-0.0450062,0.01491358,NaN,NaN,NaN
2098,2,16,0.02192442,-0.04871802,0.01580796,NaN,NaN,NaN
2098,3,16,0.0280326,-0.06029444,0.02088721,NaN,NaN,NaN
2098,4,16,0.02944481,-0.04813791,0.02820072,NaN,NaN,NaN
2098,5,16,0.0294474,-0.05022942,0.05044009,NaN,NaN,NaN
2098,6,16,0.03514365,-0.02335078,0.04518641,NaN,NaN,NaN
2098,7,16,0.03588279,0.0262659,0.03174471,NaN,NaN,NaN
2098,8,16,0.009032742,0.03941061,0.02572783,NaN,NaN,NaN
2098,9,16,0.03426882,0.02533378,0.02359316,NaN,NaN,NaN
2098,10,16,0.03689141,0.001683862,-0.0129613,NaN,NaN,NaN
2098,11,16,0.0190665,-0.01264568,-0.02180254,NaN,NaN,NaN
2098,12,16,0.01646102,-0.02654646,-0.01011756,NaN,NaN,NaN
2099,1,16,0.01671196,-0.02290178,0.009382384,NaN,NaN,NaN
2099,2,16,0.01640188,-0.03689157,0.02947445,NaN,NaN,NaN
2099,3,16,0.01537974,-0.0309262,0.03083226,NaN,NaN,NaN
2099,4,16,0.01187356,-0.0355916,0.03325814,NaN,NaN,NaN
2099,5,16,-0.005267915,-0.02174111,0.01844138,NaN,NaN,NaN
2099,6,16,-0.03563698,-0.01851195,0.007159098,NaN,NaN,NaN
2099,7,16,-0.03660899,-0.02584189,0.02360597,NaN,NaN,NaN
2099,8,16,-0.01656473,0.02211916,0.04465107,NaN,NaN,NaN
2099,9,16,-0.01437806,0.01851738,0.01967575,NaN,NaN,NaN
2099,10,16,-0.02187899,-0.006982234,0.004159041,NaN,NaN,NaN
2099,11,16,-0.027965,-0.01635091,0.01461507,NaN,NaN,NaN
2099,12,16,-0.0274512,-0.01763352,0.02072725,NaN,NaN,NaN
2100,1,16,-0.01933134,-0.0007069687,0.01270509,NaN,NaN,NaN
2100,2,16,-0.003337963,3.663507e-05,0.01216248,NaN,NaN,NaN
2100,3,16,0.01444345,0.005284118,0.002729289,NaN,NaN,NaN
2100,4,16,0.02150965,0.0005561797,-0.02520877,NaN,NaN,NaN
2100,5,16,0.03460503,0.009994792,-0.02566695,NaN,NaN,NaN
2100,6,16,0.02516961,0.02989791,-0.02489452,NaN,NaN,NaN
2100,7,16,0.005809482,0.04615277,-0.004180847,NaN,NaN,NaN
2100,8,16,-0.000851536,0.06636539,-0.002748188,NaN,NaN,NaN
2100,9,16,0.004153243,0.05394268,0.0001431087,NaN,NaN,NaN
2100,10,16,0.01078933,0.01824993,-0.03558716,NaN,NaN,NaN
2100,11,16,0.001718889,-0.006513593,-0.03020727,NaN,NaN,NaN
2100,12,16,0.0161754,-0.03530758,0.001967182,NaN,NaN,NaN
